State,City,Name,Language,Time,Type,Price,Capacity,Booked
AndhraPradesh,Hyderabad,PlatinumMovietimeGachibowli,Telugu,09:00,PlatinumPremiumRecliner,350₹,18,6
AndhraPradesh,Hyderabad,PlatinumMovietimeGachibowli,Telugu,09:00,PlatinumRecliners,350₹,16,0
Karnataka,Bengaluru,PvrOrionMallDrRajkumarRoad,Telugu,09:15,Classic,112₹,180,15
Karnataka,Bengaluru,PvrOrionMallDrRajkumarRoad,Telugu,09:15,Prime,150₹,120,24
Karnataka,Bengaluru,PvrOrionMallDrRajkumarRoad,Telugu,09:15,Recliner,220₹,36,8
Karnataka,Bengaluru,PvrMsrElementsMallTanisandhraMainRoad,Telugu,09:20,Classic,112₹,114,20
Karnataka,Bengaluru,PvrGoldVegaCityBannerghattaRoad,Telugu,09:20,Gold,300₹,24,2
Karnataka,Bengaluru,PvrGoldVegaCityBannerghattaRoad,Telugu,09:20,GoldPrime,350₹,12,8
Karnataka,Bengaluru,PvrGoldForumMallKoramangala,Telugu,09:45,Gold,350₹,24,13
Karnataka,Bengaluru,PvrGoldForumMallKoramangala,Telugu,09:45,GoldPrime,400₹,8,4
AndhraPradesh,Hyderabad,PvrIconHitechMadhapurHyderabad,Telugu,09:50,Classic,195₹,152,26
AndhraPradesh,Hyderabad,PvrIconHitechMadhapurHyderabad,Telugu,09:50,Recliner,250₹,9,5
AndhraPradesh,Hyderabad,PvrPrestonPrimeGachibowliHyderabad,Telugu,09:50,Classic,195₹,217,39
TamilNadu,Chennai,RohiniSilverScreensKoyambedu,Tamil,10:00,GoldStar,130₹,272,171
AndhraPradesh,Hyderabad,PvrMusarambaghHyderabad,Telugu,10:00,Classic,195₹,150,25
AndhraPradesh,Hyderabad,MirajCinemasA2ACentralMallBalanagar,Telugu,10:00,Executive,195₹,260,4
AndhraPradesh,Hyderabad,MirajCinemasA2ACentralMallBalanagar,Telugu,10:00,Gold,250₹,25,4
AndhraPradesh,Narsipatnam,PvrSreeKanyaNarsipatnam,Telugu,10:00,Classic,60₹,40,0
AndhraPradesh,Narsipatnam,PvrSreeKanyaNarsipatnam,Telugu,10:00,ClassicPlus,150₹,255,18
AndhraPradesh,Hyderabad,InoxGvkOneBanjaraHills,Telugu,10:00,Royal,250₹,9,5
AndhraPradesh,Hyderabad,InoxGvkOneBanjaraHills,Telugu,10:00,Executive,195₹,208,26
AndhraPradesh,Hyderabad,MirajCinemasShaliniShivaniHyderabad,Telugu,10:00,Executive,195₹,579,6
AndhraPradesh,Hyderabad,MirajCinemasShaliniShivaniHyderabad,Telugu,10:00,Gold,250₹,29,26
AndhraPradesh,Vijayawada,PvrRipplesVijayawada,Telugu,10:00,Classic,177₹,232,29
AndhraPradesh,Vijayawada,PvrRipplesVijayawada,Telugu,10:00,Recliner,295₹,16,1
Karnataka,Bengaluru,CinepolisSjrCentralMallArekereBannergatta,Telugu,10:00,Normal,140₹,28,0
Karnataka,Bengaluru,CinepolisSjrCentralMallArekereBannergatta,Telugu,10:00,Executive,140₹,59,0
Karnataka,Bengaluru,CinepolisSjrCentralMallArekereBannergatta,Telugu,10:00,Premium,140₹,51,10
Karnataka,Bengaluru,CinepolisSjrCentralMallArekereBannergatta,Telugu,10:00,Vip,200₹,12,0
AndhraPradesh,Hyderabad,PvrCentralMallPanjagutta,Telugu,10:05,Classic,195₹,217,26
AndhraPradesh,Hyderabad,PvrCentralMallPanjagutta,Telugu,10:05,Recliner,250₹,17,5
AndhraPradesh,Hyderabad,PvrIrrumManzilHyderabad,Telugu,10:05,Classic,195₹,132,23
AndhraPradesh,Hyderabad,PvrIrrumManzilHyderabad,Telugu,10:05,Recliner,250₹,8,0
AndhraPradesh,Hyderabad,PvrMallapurHyderabad,Telugu,10:05,Classic,195₹,201,2
AndhraPradesh,Vijayawada,CinepolisPvpSquareMallVijayawada,Telugu,10:10,Normal,177₹,185,7
AndhraPradesh,Vijayawada,CinepolisPvpSquareMallVijayawada,Telugu,10:10,Vip,295₹,12,5
AndhraPradesh,Hyderabad,CinepolisMantraMallAttapur,Telugu,10:10,Normal,195₹,203,20
AndhraPradesh,Hyderabad,CinepolisMantraMallAttapur,Telugu,10:10,Vip,250₹,12,2
AndhraPradesh,Hyderabad,GprMultiplexNizampetHyderabad,Telugu,10:15,Sofa,250₹,12,0
AndhraPradesh,Hyderabad,GprMultiplexNizampetHyderabad,Telugu,10:15,Gold,195₹,218,16
AndhraPradesh,Hyderabad,AsianMCubeMallAttapur,Telugu,10:15,Recliners,250₹,14,14
AndhraPradesh,Hyderabad,AsianMCubeMallAttapur,Telugu,10:15,Gold,180₹,310,12
AndhraPradesh,Vijayawada,InoxLeplIconPatamata,Telugu,10:15,Royal,295₹,34,6
AndhraPradesh,Vijayawada,InoxLeplIconPatamata,Telugu,10:15,Club,177₹,266,20
