City,Name,Language,Time,Type,Price,Capacity,Booked
Rajgurunagar,BollywoodMultiplexKharadi,Telugu,08:00,Gold,120₹,62,0
Rajgurunagar,BollywoodMultiplexKharadi,Telugu,08:00,Silver,100₹,10,0
Hyderabad,PrasadsHyderabad,Telugu,08:45,Executive,295₹,390,172
Hyderabad,PrasadsHyderabad,Telugu,08:45,Executive,295₹,364,306
Hyderabad,PlatinumMovietimeGachibowli,Telugu,09:00,PlatinumPremiumRecliner,350₹,16,16
Hyderabad,PlatinumMovietimeGachibowli,Telugu,09:00,PlatinumRecliners,350₹,32,26
Bengaluru,InoxCentralJpNagarMantriJunction,Telugu,09:05,Royal,250₹,4,0
Bengaluru,InoxCentralJpNagarMantriJunction,Telugu,09:05,Club,130₹,234,1
Bengaluru,PvrOrionUptownOldMadrasRoadBengaluru,Telugu,09:10,Classic,170₹,170,8
Bengaluru,PvrOrionUptownOldMadrasRoadBengaluru,Telugu,09:10,Recliner,370₹,12,0
Hyderabad,InoxMaheshwari,Telugu,09:10,Executive,250₹,244,19
Nellore,SiriMultiplexNellore,Telugu,09:30,Gold,110₹,61,41
Nellore,SiriMultiplexNellore,Telugu,09:30,Silver,100₹,176,13
Nellore,SiriMultiplexNellore,Telugu,09:30,Delux,60₹,32,32
Kankipadu,CinepolisPvpSquareMallVijayawada,Telugu,09:30,Normal,150₹,213,55
Kankipadu,CinepolisPvpSquareMallVijayawada,Telugu,09:30,Vip,250₹,13,13
Bengaluru,CinepolisBinnypetMall,Telugu,09:35,Normal,150₹,10,0
Bengaluru,CinepolisBinnypetMall,Telugu,09:35,Executive,150₹,82,0
Bengaluru,CinepolisBinnypetMall,Telugu,09:35,Premium,150₹,34,0
Bengaluru,InoxSbrHorizonSeegehalliWhitefieldHoskoteRd,Telugu,09:45,Club,130₹,60,6
Bengaluru,InoxSbrHorizonSeegehalliWhitefieldHoskoteRd,Telugu,09:45,Executive,110₹,50,0
VizagVisakhapatnam,CinepolisSreekanyaCineglitzMadhurawada,Telugu,09:50,Normal,150₹,38,0
VizagVisakhapatnam,CinepolisSreekanyaCineglitzMadhurawada,Telugu,09:50,Executive,150₹,160,41
Bengaluru,InoxMantriSquareMalleshwaram,Telugu,09:50,Royal,250₹,12,10
Bengaluru,InoxMantriSquareMalleshwaram,Telugu,09:50,Club,130₹,286,18
Bengaluru,PvrTheCinemaGtWorldBengaluru,Telugu,09:50,Classic,140₹,180,8
Bengaluru,PvrTheCinemaGtWorldBengaluru,Telugu,09:50,Recliner,370₹,16,6
Bengaluru,GopalanGrandMallOldMadrasRoad,Telugu,09:55,Sofa,200₹,19,0
Bengaluru,GopalanGrandMallOldMadrasRoad,Telugu,09:55,Gold,200₹,264,0
Gudur,VCinemasScreen1Gudur,Telugu,10:00,PremiumClass,80₹,246,35
Gudur,VCinemasScreen1Gudur,Telugu,10:00,LowerClass,34₹,56,1
Tirupati,PgrCinemasAC4KDolbyAtmosTirupati,Telugu,10:00,Platinum,112₹,378,51
Tirupati,PgrCinemasAC4KDolbyAtmosTirupati,Telugu,10:00,Gold,70₹,66,11
Tirupati,PgrCinemasAC4KDolbyAtmosTirupati,Telugu,10:00,Regular,50₹,74,1
Kazipet,PvrMaddoxWarangal,Telugu,10:00,Classic,200₹,253,0
Hyderabad,PvrNextGalleriaMallPanjagutta,Telugu,10:00,Classic,200₹,193,41
Hyderabad,PvrNextGalleriaMallPanjagutta,Telugu,10:00,Recliner,350₹,10,0
Bengaluru,SoundaryaMahal4KDolbyAtmosDoddaballapura,Telugu,10:00,Balcony,150₹,60,0
Bengaluru,SoundaryaMahal4KDolbyAtmosDoddaballapura,Telugu,10:00,SecondCls,120₹,78,4
Bengaluru,VenkateshwaraTheatreKonappanaAgraharaECity,Telugu,10:00,FirstClass,150₹,209,2
Bengaluru,VenkateshwaraTheatreKonappanaAgraharaECity,Telugu,10:00,SecondClass,100₹,110,1
Hyderabad,InoxGvkOneBanjaraHills,Telugu,10:00,Royal,350₹,7,7
Hyderabad,InoxGvkOneBanjaraHills,Telugu,10:00,Executive,295₹,208,34
Chikkaballapur,BalajiTalkiesChikkaballapura,Telugu,10:00,Balcony,120₹,171,0
Hyderabad,PvrInorbitCyberabad,Telugu,10:00,Classic,200₹,161,62
Kismatpur,CinepolisSudhaCinemasHyderabad,Telugu,10:00,Normal,200₹,72,0
Kismatpur,CinepolisSudhaCinemasHyderabad,Telugu,10:00,Executive,200₹,148,24
Bengaluru,GopalanMallSirsiCircle,Telugu,10:00,Gold,180₹,346,0
Bengaluru,GopalanMallSirsiCircle,Telugu,10:00,Recliner,280₹,20,0
Hyderabad,PvrForumSujanaMallKukatpallyHyderabad,Telugu,10:00,Classic,200₹,246,90
Hyderabad,PvrForumSujanaMallKukatpallyHyderabad,Telugu,10:00,Recliner,350₹,13,13
Bengaluru,Brundha4KDolbyAtmosHongasandraDMart,Telugu,10:00,Gold,150₹,524,0
Bengaluru,Brundha4KDolbyAtmosHongasandraDMart,Telugu,10:00,Silver,120₹,184,0
Guntur,PvrTheCinemaGuntur,Telugu,10:00,Premium,250₹,10,10
Guntur,PvrTheCinemaGuntur,Telugu,10:00,Deluxe,150₹,170,40
Hyderabad,PvrCentralMallPanjagutta,Telugu,10:00,Classic,200₹,255,36
Podalakur,JamunaComplexPodalakur,Telugu,10:00,Platinum,110₹,166,8
Podalakur,JamunaComplexPodalakur,Telugu,10:00,Gold,90₹,60,0
Kankipadu,PvrRipplesVijaywada,Telugu,10:05,Classic,150₹,232,39
Kankipadu,PvrRipplesVijaywada,Telugu,10:05,Recliner,250₹,16,8
Kankipadu,CinepolisPowerOneMallVijayawada,Telugu,10:05,Normal,100₹,26,2
Kankipadu,CinepolisPowerOneMallVijayawada,Telugu,10:05,Executive,150₹,58,1
Kankipadu,CinepolisPowerOneMallVijayawada,Telugu,10:05,Premium,150₹,84,32
Kismatpur,CinepolisMantraMallAttapur,Telugu,10:10,Normal,200₹,207,20
Kismatpur,CinepolisMantraMallAttapur,Telugu,10:10,Vip,350₹,12,8
Hyderabad,MirajCinemasShaliniShivaniHyderabad,Telugu,10:10,Executive,200₹,426,3
Hyderabad,MirajCinemasShaliniShivaniHyderabad,Telugu,10:10,Gold,300₹,28,21
Hyderabad,CarnivalAmeerpet,Telugu,10:10,PlatinumOffline,200₹,329,3
