State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
,DakshinBarasat,743372,MahamayaTalkiesDakshinBarasat,Bengali,11:00,GoldClass,100₹,68,10
,DakshinBarasat,743372,MahamayaTalkiesDakshinBarasat,Bengali,11:00,SilverClass,70₹,160,8
,AshoknagarWestBengal,743222,NatarajCinemaAshoknagar,Bengali,11:00,FirstClass,30₹,50,0
,Lakshmikantapur,743345,SreeLakshmiTalkiesLakshmikantapur,Bengali,12:00,GoldCoupleSeats,200₹,40,0
,Lakshmikantapur,743345,SreeLakshmiTalkiesLakshmikantapur,Bengali,12:00,Silver,70₹,60,0
,Arambagh,712601,KarunaCinemaArambagh,Bengali,12:00,LowerStall,35₹,48,0
,Arambagh,712601,KarunaCinemaArambagh,Bengali,12:00,Balcony,40₹,180,0
,Hooghly,712223,UdayanCinemaSheoraphuli,Bengali,13:00,Diamond,99₹,24,2
,Hooghly,712223,UdayanCinemaSheoraphuli,Bengali,13:00,Royal,149₹,50,2
,Hooghly,712223,UdayanCinemaSheoraphuli,Bengali,13:00,RoyalCouple,149₹,12,6
,Hooghly,712223,UdayanCinemaSheoraphuli,Bengali,13:00,RoyalRecliner,229₹,8,0
,Krishnanagar,741101,SangeetaTalkiesKrishnanagar,Bengali,13:00,Balcony,50₹,33,0
,Krishnanagar,741101,SangeetaTalkiesKrishnanagar,Bengali,13:00,FirstClass,30₹,30,0
,Malda,732142,NatarajCinemaMalda,Bengali,13:30,AcUpperClass,120₹,20,0
,Malda,732142,NatarajCinemaMalda,Bengali,13:30,FirstClass,40₹,50,0
,Malda,732142,NatarajCinemaMalda,Bengali,13:30,SecondClass,30₹,100,0
,Malda,732142,NatarajCinemaMalda,Bengali,13:30,DressCircle,60₹,38,0
,Ranaghat,741201,RanaghatTalkiesNadia,Bengali,13:30,1stClass,30₹,720,0
,Ranaghat,741201,RanaghatTalkiesNadia,Bengali,13:30,Balcony,50₹,118,0
,Kolkata,700124,JayaCinemasCityMallBarasat,Bengali,13:45,DressCircle,110₹,182,16
,Kolkata,700124,JayaCinemasCityMallBarasat,Bengali,13:45,RearStall,110₹,28,0
,CoochBehar,736179,JayaCinemasCityMallCoochBehar,Bengali,14:00,Royal,150₹,11,0
,CoochBehar,736179,JayaCinemasCityMallCoochBehar,Bengali,14:00,Club,100₹,81,4
,CoochBehar,736179,JayaCinemasCityMallCoochBehar,Bengali,14:00,Executive,70₹,32,0
,Kalyani,741235,SangamCinemaKalyani,Bengali,14:10,Comfort,80₹,31,0
,Kalyani,741235,SangamCinemaKalyani,Bengali,14:10,SuperComfort,80₹,71,16
,Kalyani,741235,SangamCinemaKalyani,Bengali,14:10,Recliner,120₹,8,2
,Kolkata,700025,BijoliCinemaKolkata,Bengali,14:45,Balcony,100₹,107,11
,Kolkata,700025,BijoliCinemaKolkata,Bengali,14:45,RearStall,80₹,112,3
,Kolkata,700144,SvfCinemasBaruipurShowHouse,Bengali,14:50,Gold,90₹,37,0
,Kolkata,700144,SvfCinemasBaruipurShowHouse,Bengali,14:50,Platinum,110₹,70,11
,Burdwan,713101,InoxBurdwanArcadeBBGhoshRoad,Bengali,15:00,Royal,170₹,48,18
,Burdwan,713101,InoxBurdwanArcadeBBGhoshRoad,Bengali,15:00,Club,150₹,72,0
,Burdwan,713101,InoxBurdwanArcadeBBGhoshRoad,Bengali,15:00,Executive,140₹,36,0
,Kolkata,743330,EloraMultiplexChampahati,Bengali,15:00,Gold,100₹,20,0
,Kolkata,743330,EloraMultiplexChampahati,Bengali,15:00,Silver,70₹,132,0
,Lakshmikantapur,743345,SreeLakshmiTalkiesLakshmikantapur,Bengali,15:00,GoldCoupleSeats,200₹,40,0
,Lakshmikantapur,743345,SreeLakshmiTalkiesLakshmikantapur,Bengali,15:00,Silver,70₹,60,0
,Arambagh,712601,KarunaCinemaArambagh,Bengali,15:00,LowerStall,35₹,48,0
,Arambagh,712601,KarunaCinemaArambagh,Bengali,15:00,Balcony,40₹,180,0
,Hooghly,712201,GoodwinCineplexSerampore,Bengali,15:15,Prime,150₹,12,0
,Hooghly,712201,GoodwinCineplexSerampore,Bengali,15:15,Club,110₹,206,0
,Hooghly,712201,GoodwinCineplexSerampore,Bengali,15:15,Prime,150₹,12,0
,Hooghly,712201,GoodwinCineplexSerampore,Bengali,15:15,Club,110₹,206,3
,Hooghly,712223,MiniSushamaCinemaSheoraphuli,Bengali,15:20,RoyalClass,100₹,86,0
,Durgapur,713213,SvfCinemasRajSammiloneeAnuradhaCinemaBenacity,Bengali,15:25,Silver,99₹,33,0
,Durgapur,713213,SvfCinemasRajSammiloneeAnuradhaCinemaBenacity,Bengali,15:25,Gold,129₹,36,0
,Durgapur,713213,SvfCinemasRajSammiloneeAnuradhaCinemaBenacity,Bengali,15:25,Platinum,129₹,40,6
,Kolkata,700038,AjantaCinemaBehala,Bengali,15:30,Balcony,150₹,82,8
,Hooghly,712103,SvfCinemasKpsMallMilonCinemaChinsurah,Bengali,15:55,Lounger,149₹,11,0
,Hooghly,712103,SvfCinemasKpsMallMilonCinemaChinsurah,Bengali,15:55,Gold,99₹,24,7
,Hooghly,712103,SvfCinemasKpsMallMilonCinemaChinsurah,Bengali,15:55,Platinum,149₹,40,4
,Hooghly,712103,SvfCinemasKpsMallMilonCinemaChinsurah,Bengali,15:55,Sofa,199₹,13,0
,Kolkata,711202,InoxForumRangoliMallBelur,Bengali,16:00,Club,230₹,171,14
,Kolkata,711202,InoxForumRangoliMallBelur,Bengali,16:00,Executive,210₹,69,0
,BerhamporeWB,742101,SilverScreenBerhampore,Bengali,16:00,Premium,110₹,36,0
,BerhamporeWB,742101,SilverScreenBerhampore,Bengali,16:00,Deluxe,160₹,69,12
,AshoknagarWestBengal,743222,NatarajCinemaAshoknagar,Bengali,16:15,FirstClass,30₹,50,0
,Kolkata,700054,PvrManiSquareMallKolkata,Bengali,16:25,Classic,240₹,45,2
,Kolkata,700054,PvrManiSquareMallKolkata,Bengali,16:25,Prime,290₹,97,16
,Kolkata,700054,PvrManiSquareMallKolkata,Bengali,16:25,Recliner,560₹,21,0
,Haldia,721657,SvfCinemasHaldia,Bengali,16:25,Silver,99₹,42,0
,Haldia,721657,SvfCinemasHaldia,Bengali,16:25,Gold,129₹,73,0
,Haldia,721657,SvfCinemasHaldia,Bengali,16:25,Platinum,129₹,87,0
,Kolkata,700129,InoxStarMallMadhyamgram,Bengali,16:25,Royal,200₹,83,13
,Kolkata,700129,InoxStarMallMadhyamgram,Bengali,16:25,Club,180₹,104,4
,Kolkata,700129,InoxStarMallMadhyamgram,Bengali,16:25,Executive,160₹,34,0
,Kolkata,700091,RdbCinemasSaltLakeKolkata,Bengali,16:30,Plat,140₹,225,34
,Kolkata,700091,RdbCinemasSaltLakeKolkata,Bengali,16:30,Gold,140₹,64,0
,Kolkata,700054,InoxSwabhumiMaulanaAzadSarani,Bengali,16:35,Royal,250₹,24,9
,Kolkata,700054,InoxSwabhumiMaulanaAzadSarani,Bengali,16:35,Club,210₹,117,3
