State,City,Name,Language,Time,Type,Price,Capacity,Booked
Maharashtra,Pune,CinepolisSeasonsMallPune,Marathi,11:00,Normal,110₹,23,0
Maharashtra,Pune,CinepolisSeasonsMallPune,Marathi,11:00,Executive,110₹,52,0
Maharashtra,Pune,CinepolisSeasonsMallPune,Marathi,11:00,Premium,110₹,40,1
Maharashtra,Nanded,PvrTreasureBazaarMallNanded,Marathi,12:50,Classic,100₹,70,0
Maharashtra,Nanded,PvrTreasureBazaarMallNanded,Marathi,12:50,Prime,100₹,100,2
Maharashtra,Nanded,PvrTreasureBazaarMallNanded,Marathi,12:50,PrimePlus,100₹,81,18
Maharashtra,Latur,PvrLatur,Marathi,13:30,Classic,90₹,42,0
Maharashtra,Latur,PvrLatur,Marathi,13:30,ClassicPlus,90₹,183,4
Maharashtra,Latur,PvrLatur,Marathi,13:30,Prime,90₹,82,34
Maharashtra,Mumbai,CinepolisVivianaMallThane,Marathi,13:40,Normal,160₹,27,0
Maharashtra,Mumbai,CinepolisVivianaMallThane,Marathi,13:40,Executive,160₹,104,5
Maharashtra,Mumbai,CinepolisVivianaMallThane,Marathi,13:40,Premium,160₹,46,5
Maharashtra,Jalgaon,PvrUtsavJalgaon,Marathi,13:45,Classic,100₹,51,0
Maharashtra,Jalgaon,PvrUtsavJalgaon,Marathi,13:45,ClassicPlus,100₹,120,20
Maharashtra,Jalgaon,PvrUtsavJalgaon,Marathi,13:45,Prime,100₹,55,6
Maharashtra,Nashik,DivyaCinemasNashik,Marathi,15:00,Sofa,170₹,25,0
Maharashtra,Nashik,DivyaCinemasNashik,Marathi,15:00,Executive,130₹,131,0
Maharashtra,Nashik,DivyaCinemasNashik,Marathi,15:00,Gold,110₹,55,0
Maharashtra,Nashik,DivyaCinemasNashik,Marathi,15:00,Silver,100₹,62,0
Maharashtra,Baramati,CarnivalCinemasBaramati,Marathi,15:30,Recliner,200₹,34,0
Maharashtra,Baramati,CarnivalCinemasBaramati,Marathi,15:30,VipRecliner,250₹,3,0
Maharashtra,Mumbai,G7MultiplexBandraW,Marathi,19:15,Special,160₹,38,10
Maharashtra,Mumbai,G7MultiplexBandraW,Marathi,19:15,DressCircle,160₹,9,0
Maharashtra,Mumbai,MovietimeTheHubGoregaon,Marathi,19:40,Gold,120₹,196,20
Maharashtra,Baramati,CarnivalCinemasBaramati,Marathi,21:30,Recliner,200₹,34,19
Maharashtra,Baramati,CarnivalCinemasBaramati,Marathi,21:30,VipRecliner,250₹,3,3
